SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,MTCI,Week,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,Zone,Zone_Code,County,Month,Season,Season_Code,Date
0.17638137897209205,51.828585246365606,35.44465050091148,0.49289761838776197,0.32770441084658636,41.283454501698465,66.57416895330736,45.415302149438965,50.44497194583305,6.5,24.24416058028464,-0.010953407613442092,11.51220761749965,-0.17116230255487216,-0.07339588741061272,Humid,0,Tharaka-Nithi,3,mam,1,2001-03-25
0.17207857799759863,54.88033370135481,34.30674576113417,0.5287915583394669,0.350926580021639,45.73839569658844,67.20092576898004,49.34586606321673,47.33107808805403,7.5,30.4048930416923,-0.016106328217055398,10.437569333746202,-0.14462124319603745,-0.056005745266782175,Humid,0,Tharaka-Nithi,4,mam,1,2001-04-01
0.1725210703615846,56.143061022637475,33.01148785744515,0.564882113927143,0.37413471960208317,50.59666138985153,67.86158584932345,53.77002514420486,43.8116452343117,8.5,33.87521976357394,-0.018814976705429594,9.232849796202649,-0.11649168694692023,-0.03850959077546865,Humid,0,Tharaka-Nithi,4,mam,1,2001-04-08
0.17690526175565602,55.7445136905339,31.702687947062852,0.5983856105907709,0.39553567818694885,55.410655175002354,68.62979463058458,58.21552121461832,40.2843215368374,9.5,35.11558588517564,-0.019538148133343494,8.005140473952974,-0.08978022346878567,-0.02272012377984702,Humid,0,Tharaka-Nithi,4,mam,1,2001-04-15
0.18414316429617936,53.93245695360917,30.530880807601083,0.6264094441758893,0.4133722247276184,59.724502092936326,69.50907918164334,62.19193504199523,37.12163808906047,10.5,34.482026317641605,-0.019000288998215056,6.890318231540974,-0.06693099154262139,-0.010127471463987391,Humid,0,Tharaka-Nithi,4,mam,1,2001-04-22
0.19305242715349422,50.90181853136994,29.65964271500395,0.6466921428345729,0.4262798375553672,63.214363068433556,70.41175319447548,65.30482933980936,34.71614925623793,11.5,32.10223101253803,-0.01786151377606626,6.038926171582301,-0.04952815782918673,-0.001580131529216787,Humid,0,Tharaka-Nithi,4,mam,1,2001-04-29
0.20285298655793504,46.43768464466641,29.1863884141484,0.6581680878216476,0.433567332856491,65.8377757064075,71.22763228046745,67.47637837947073,33.15935164648862,12.5,27.549562013991196,-0.016229027744373205,5.535154318325042,-0.03816283658571571,0.0027183371649375163,Humid,0,Tharaka-Nithi,5,mam,1,2001-05-06
0.21303519318024292,40.3368123240374,29.11368608200078,0.6608858173680431,0.43517935372803934,67.8209867463213,71.95029222647358,68.94580608504272,32.234622312653975,13.5,20.382254049590223,-0.013887130995473451,5.369650911106966,-0.0328616582111973,0.002929594203498071,Humid,0,Tharaka-Nithi,5,mam,1,2001-05-13
0.22306026242881472,33.03122526557713,29.343383624599454,0.6558120797800467,0.43162045808329647,69.42349332837279,72.64647405620661,70.04590595210571,31.611544452164,14.5,10.948448548219124,-0.010783662203364705,5.475209728726014,-0.03341208470527654,-0.0006257662248928426,Humid,0,Tharaka-Nithi,5,mam,1,2001-05-20
0.23217425468264294,25.709326969030958,29.736000305768286,0.6445295032915827,0.42381133883494226,70.78789727244589,73.32538479377855,70.99571308172385,31.043884258942267,15.5,0.503776700338238,-0.007272155329454057,5.761212333237347,-0.03936725860227399,-0.007507306336665157,Humid,0,Tharaka-Nithi,5,mam,1,2001-05-27
0.239446613177546,19.424118743051256,30.186506207448044,0.6286955895519348,0.41279057565940547,71.85158443064985,73.80522886736989,71.73747472693468,30.55037218330136,16.5,-9.628104296786853,-0.004016618125195863,6.173789090266016,-0.05017794560669552,-0.01725331000040014,Humid,0,Tharaka-Nithi,6,jja,2,2001-06-03
0.24375598276565588,14.640421679789617,30.673033350128264,0.6099572804974033,0.3997243935704376,72.47503771754953,73.86758962546644,72.06453248395134,30.338495688038375,17.5,-18.52630834489148,-0.001916094150978739,6.690080154923507,-0.06495680549077155,-0.02915398173290044,Humid,0,Tharaka-Nithi,6,jja,2,2001-06-10
0.24414473555010732,11.147618121722976,31.20809430922804,0.589369998499355,0.3854874006074794,72.42010258772795,73.34183347788552,71.68866575114531,30.68969199563554,18.5,-25.867339559769793,-0.0017670283586236392,7.287365386780639,-0.08293630425179542,-0.04253995302024077,Humid,0,Tharaka-Nithi,6,jja,2,2001-06-17
0.24065723350176227,8.674496998286623,31.828912838625982,0.5674549415325854,0.37061515095495784,71.3796867167545,72.22321214811171,70.3547848033271,31.801094441603585,19.5,-31.428000379039094,-0.003500340452694183,7.962587092584627,-0.10344297138153806,-0.056791487249413575,Humid,0,Tharaka-Nithi,6,jja,2,2001-06-24
0.23451463269796236,7.302768438799624,32.54559050242071,0.5445719202495239,0.3554495197534501,69.11736051556636,70.75674970228478,67.95744190187844,33.65834010717854,20.5,-34.97535983279773,-0.0060816848474478935,8.715382564508394,-0.12576244941801606,-0.07131648397420884,Humid,0,Tharaka-Nithi,7,jja,2,2001-07-01
0.22750975442357904,7.33550933876964,33.303189708266494,0.5216604593351145,0.3405235129236536,65.65238512159713,69.30620739484863,64.6140667304439,36.11203087784315,21.5,-36.3569755618359,-0.008129401646810598,9.546887889679939,-0.14864289387353993,-0.08531766901235037,Humid,0,Tharaka-Nithi,7,jja,2,2001-07-08
0.22117997584357993,9.241676923149866,33.991463893545394,0.5005163284329436,0.3267777320708007,61.31893399362955,68.2453541314858,60.659981567819095,38.961974908552484,22.5,-35.3123625541082,-0.008626741221987679,10.444399974960627,-0.17012201248682213,-0.09771675403141188,Humid,0,Tharaka-Nithi,7,jja,2,2001-07-15
