SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,MTCI,Week,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,Zone,Zone_Code,County,Month,Season,Season_Code,Date
0.23301498093883674,10.584054974101266,29.63767409610413,0.640392081834907,0.41680980848924015,50.974607480117534,76.73741295850057,44.281195744579215,63.22282953589382,6.5,-29.009069451488458,0.024763555363187157,2.9787372587090197,0.00450610929112813,-0.0038934345240857204,Humid,0,Narok,3,mam,1,2001-03-25
0.23216497707529646,11.409068174201309,30.008920813202735,0.6287045356668088,0.4097353300719671,47.60102038393911,78.0974452756711,41.855846058394555,64.99664439221185,7.5,-28.323976829256363,0.02176101398905068,3.7257705112842383,-0.017651923056672163,-0.016328530032231604,Humid,0,Narok,4,mam,1,2001-04-01
0.23501797731523014,13.205579175022171,30.292226764047754,0.6179765015032557,0.4024697380139894,44.28326856633603,79.27973762441462,39.43544639312029,66.7341532903059,8.5,-26.207274495167578,0.020788406765144363,4.447298281156249,-0.037888379210770755,-0.028242070044301706,Humid,0,Narok,4,mam,1,2001-04-08
0.241801310898324,16.16044199155026,30.345890919827596,0.6090764760708965,0.39575130925741364,41.24483850689003,80.18207326519914,37.30952250572073,68.07778231014764,9.5,-22.352611805270424,0.02227259988190416,5.016555743584015,-0.05573069856851162,-0.039318649629705126,Humid,0,Narok,4,mam,1,2001-04-15
0.2518870342735307,19.855273095968517,30.120823431293957,0.6029695587684393,0.39033258841943347,38.682777048867536,80.74797349991707,35.676855802479594,68.8179740201805,10.5,-17.176885196977945,0.025844641155309045,5.371264480423062,-0.06978267822287208,-0.04856755506498789,Humid,0,Narok,4,mam,1,2001-04-22
0.26419098143143266,23.32322333423681,29.716280015145674,0.6002748451873408,0.38686987955871527,36.67572865012247,81.0472226942083,34.53151422710166,69.03891729554691,11.5,-11.696860530055156,0.030851263611939184,5.540877196026295,-0.07890974522949278,-0.05499737262073089,Humid,0,Narok,4,mam,1,2001-04-29
0.277730365496135,25.992589396167308,29.236924467771974,0.6008175177594505,0.3854858687712621,35.21761226789806,81.19256507502371,33.74903232134211,68.92629849261964,12.5,-6.602652869711935,0.03684909898718273,5.537361657252117,-0.08273945792315376,-0.0580896957342506,Humid,0,Narok,5,mam,1,2001-05-06
0.2918656223843891,27.92035694214134,28.717641193916965,0.6038682975089533,0.3858551910242915,34.29552912311951,81.19718492381712,33.23204775367768,68.5874236417141,13.5,-2.027925267437251,0.04380049293522592,5.346198954836935,-0.08159099343452621,-0.05785645111350405,Humid,0,Narok,5,mam,1,2001-05-13
0.3061709867719857,29.55260160865673,28.176801871191014,0.6088742402791821,0.3876793114301626,33.98489744294057,81.00092813235044,33.02194912871598,67.9929821096588,14.5,2.2196789123345013,0.05181059691418429,4.9804619397614935,-0.07591321240162158,-0.05452359358464643,Humid,0,Narok,5,mam,1,2001-05-20
0.320139410245164,31.266281541927317,27.542977207676213,0.6158009987157506,0.3909152864604477,34.43645536909876,80.54848920265614,33.2889645700695,67.00556458501377,15.5,6.263318899686015,0.060697357574082095,4.40556049426726,-0.06600611462582891,-0.048350950509615444,Humid,0,Narok,5,mam,1,2001-05-27
0.3328008581874814,33.16036505801927,26.749118665048382,0.6248220986126184,0.3956588375861269,35.79576468364537,79.81963977094797,34.23529735983916,65.44552309304767,16.5,9.958582590338738,0.06960830455413336,3.6212402005753574,-0.05227383048940525,-0.03968056756417094,Humid,0,Narok,6,jja,2,2001-06-03
0.34267095135227127,34.94261018809075,25.80474290083878,0.6357722280382418,0.40170834758159407,38.05385659854111,78.91178328037384,35.9060380255736,63.388533229360085,17.5,12.84772530153402,0.07716639116156314,2.6987682844174485,-0.035525718054486205,-0.02914987021816362,Humid,0,Narok,6,jja,2,2001-06-10
0.3480822174700999,36.20997103850571,24.805891090689386,0.6480994913508152,0.4085859905975186,41.05099560681897,78.01745651603915,38.16148183061458,61.09500888268385,18.5,14.530093775566357,0.08186400507556936,1.7387806044411185,-0.0168785723410651,-0.01759386450488258,Humid,0,Narok,6,jja,2,2001-06-17
0.34793460053475966,36.52209319941108,23.871972296801946,0.6610126955029214,0.4160524265364227,44.58305275983602,77.30955316914445,40.74860102696034,58.86849005807172,19.5,14.724903036238468,0.08277605671812255,0.8096897884985914,0.0024407180281776353,-0.005583368965863922,Humid,0,Narok,6,jja,2,2001-06-24
0.3422521118469681,35.444114942366326,23.094279144063282,0.673708930633757,0.4238861701563317,48.41564538243802,76.82668464912744,43.44134134996214,56.9233536444566,20.5,13.21903078982806,0.07998031812055244,-0.0757892029720623,0.021268512345391205,0.006313763099242055,Humid,0,Narok,7,jja,2,2001-07-01
0.3322103276747171,32.86293075934109,22.533870951241198,0.6855320531302378,0.43177345929665295,52.35134214513503,76.44033294586066,46.09533256582745,55.31624843185281,21.5,10.092961933004093,0.07441806955582499,-0.9032003903436786,0.03863682172712987,0.01742640099198638,Humid,0,Narok,7,jja,2,2001-07-08
0.3196503405734333,29.22515540656489,22.22821591002558,0.6959324951562672,0.43918998702801043,56.21696687781513,76.07590233725021,48.525626459818426,54.22206780671576,22.5,5.898242974977897,0.06740919550876324,-1.6350939046858157,0.05374386394848038,0.02693386758042893,Humid,0,Narok,7,jja,2,2001-07-15
0.30641220326457425,25.52942084081521,22.15482346179955,0.7043513275511616,0.44546941047419225,59.87997521298226,75.70938169177789,50.62804825181686,53.72496869874853,23.5,1.6850147807646139,0.060029725087452974,-2.2345738540867077,0.06581031526955472,0.033982953042487093,Humid,0,Narok,7,jja,2,2001-07-22
