SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,Month,Season,Season_Code,Date
0.28402140071501913,33.80724141730081,28.0362255143671,0.6442034630725996,0.39568128218044657,54.219474835194404,51.271608429438395,51.625653486741065,2.0,-3.6992095642126976,0.03720444464415004,-0.1235901212818457,0.003056820742203934,-4.935517709761528e-06,grass,Busia,1,jf,0,2016-01-17
0.27894954668515926,35.2700158620719,27.563934554478227,0.6619731711450607,0.4074158130772337,56.829340785486664,50.990600439090656,52.56048705628806,2.0,-2.9343396697263935,0.03935465223089032,-0.2942073069441369,0.010550857541342579,0.005321539288803218,grass,Busia,1,jf,0,2016-01-24
0.2725837188927561,35.725453491751864,27.134825071596396,0.6783482807726878,0.41850494154543677,59.1342564163586,51.30678686394745,53.244056553775614,2.0,-2.6025327556351767,0.040750183196432456,-0.36456503371169163,0.01735578778538364,0.010643491229920666,grass,Busia,1,jf,0,2016-01-31
0.26472372664716093,34.98647949388389,26.782108139134774,0.6917018478039383,0.42792980007819165,60.84091950142304,52.533846825073454,53.505276673562754,2.0,-2.8192370201556094,0.040633157725403296,-0.25024621945802217,0.022657120899294086,0.015350638898296068,grass,Busia,2,jf,0,2016-02-07
0.2554799357601835,33.14911724443061,26.521784232904754,0.7010915911297921,0.43483648229203786,61.86502566921357,54.51810834354779,53.30056365397859,2.0,-3.448424487680514,0.03848137083972953,0.05748561524642041,0.026059199266657757,0.018873716100892893,grass,Busia,2,jf,0,2016-02-14
0.24540618155440996,30.750557325947664,26.33434606559715,0.7064072668165621,0.4388990101068116,62.39262312371377,56.641852156691165,52.77408893380457,2.0,-3.9881773541543617,0.034325833264381676,0.4656415080999728,0.027644543117864673,0.021011047443669092,grass,Busia,2,jf,0,2016-02-21
0.23530320947286143,28.505582201912205,26.18942749581087,0.7083812970096751,0.44033468157506106,62.75508538167401,58.051889098316444,52.263109696105055,2.0,-3.8702879871603457,0.028668031626700067,0.8421540852571147,0.027968287272991776,0.021932566240917436,grass,Busia,2,jf,0,2016-02-28
0.22601586296242826,26.768942776991953,26.07147172215004,0.7081393272680351,0.4396356160422108,63.22420404127275,58.04091526402075,52.087121377369535,2.0,-3.0073014902586532,0.022193170179995055,1.0757943033393598,0.02774155824839747,0.021951422417536268,grass,Busia,3,mam,1,2016-03-06
0.21833480683603787,25.42215650444986,25.97503225891671,0.7064345302867735,0.43739337288745145,63.82946384212516,56.55411575119666,52.320105530643325,2.0,-1.8230211210590752,0.0155914703748417,1.1332931888081657,0.027214245282006073,0.02134238220951826,grass,Busia,3,mam,1,2016-03-13
0.2128838515850752,24.150538568524393,25.903139538856923,0.7036119317407558,0.43424301229956835,64.3932697808027,54.055676119662174,52.851287276602,2.0,-0.847011309498594,0.009468043903900216,1.0638991454813995,0.026373664104594696,0.02041007878927019,grass,Busia,3,mam,1,2016-03-20
0.21005475720507302,22.733863353349122,25.848103063101856,0.6996390994296983,0.43065305286393757,64.6999824171669,51.256424584015825,53.4946802749586,2.0,-0.30612427229729394,0.00440700613273694,0.9689603607297625,0.02439096151778424,0.019027765592939172,grass,Busia,3,mam,1,2016-03-27
0.2098819227821249,21.248954115504734,25.80533274579234,0.6943786638181657,0.42682849555764907,64.62672111407227,48.71875585570826,54.16125887113795,2.0,-0.3950070022709455,0.0003413138296125967,0.9237262968229117,0.02159733062340218,0.017494505496306087,grass,Busia,4,mam,1,2016-04-03
0.21195967944433977,19.84372561843433,25.770899797287598,0.6879311194123626,0.4226872897000597,64.20952583287787,46.711532481470265,54.839898101854,2.0,-0.7663845277219336,-0.00299592975029443,0.9271045356183519,0.018327565111402683,0.01590977133110782,grass,Busia,4,mam,1,2016-04-10
0.2158048062171856,18.690365845193167,25.755078888186926,0.6808193091338901,0.41821544748498013,63.6223168126119,45.13978103446016,55.55160674242449,2.0,-1.22233508954102,-0.005979314796838313,0.9294426552812624,0.015100652890507429,0.014211012010208713,grass,Busia,4,mam,1,2016-04-17
0.22119836006294288,18.03950913212236,25.769479659209278,0.6738420895676068,0.4136135020953267,63.09354939209936,43.677769553748476,56.33826217787583,2.0,-1.4850989219523576,-0.008508184842029696,0.8451263545123503,0.012555511451856552,0.012492379125202865,grass,Busia,4,mam,1,2016-04-24
0.2280924627840348,18.077421701014856,25.823128131091973,0.6676140334350452,0.4092115429964767,62.813944678660896,42.055567951361,57.23491873019168,2.0,-1.3440693955729779,-0.010137405712091457,0.6212294727089734,0.011069376764657968,0.010912882723565035,grass,Busia,5,mam,1,2016-05-01
0.2363316834079193,18.872944740157042,25.92891085009028,0.6621983982821319,0.4052801019216195,62.84471782492023,40.23462785242357,58.24031171471691,2.0,-0.687336934262451,-0.010429265017870783,0.2789276291517148,0.010419911348614752,0.009514478617993044,grass,Busia,5,mam,1,2016-05-08
0.24524881035197466,20.371839934755236,26.078764190412315,0.6574055072486338,0.40197351283703786,63.08944809183088,38.36126425969352,59.31336403853063,2.0,0.4741540205432962,-0.009504506047458587,-0.10751371805188341,0.010105340497916606,0.008235691006212987,grass,Busia,5,mam,1,2016-05-15
0.25390318686601454,22.322814006063492,26.25032947745424,0.6530690619780132,0.3993791880308959,63.36831563636145,36.74655505534498,60.28891312309875,2.0,1.9205273846479305,-0.007901445337523618,-0.4483781903612189,0.009752175466868249,0.0070288082287616365,grass,Busia,5,mam,1,2016-05-22
0.26140547832241745,24.411299869881287,26.4049849474363,0.649178365578973,0.397575694453188,63.509969881718774,35.71384372425309,60.970809761754474,2.0,3.360794273233557,-0.006222056526260397,-0.6922408093085147,0.009191738212397419,0.0059321133378569995,grass,Busia,5,mam,1,2016-05-29
