SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,EZ,EZ_Code,Month,Season,Season_Code,Date
0.14267346117072333,6.551608759928311,32.68819178984537,0.5130792298346424,0.3178529218746572,64.12608052300656,61.774098680990015,64.25248710942536,3.0,-4.770928816698476,0.006701162544071199,-0.0972695513668868,0.03099306064304694,0.011883169415986187,shrub,Embu,Semi_Arid,1,8,jja,2,2010-08-29
0.13826715541655685,7.7783216584774335,32.837988612762864,0.49844279648155015,0.310208201782954,65.14583275646068,64.37439421899478,65.67435577187176,3.0,-3.1577771016644367,0.0053442584576267734,-0.4188474435736846,0.02787348094217827,0.01036079572022504,shrub,Embu,Semi_Arid,1,9,ond,3,2010-09-05
0.13437786101620572,10.05558734512247,32.80674631547101,0.48774568483037717,0.30550644837366936,66.61263091497071,67.30479848669164,67.46790235456326,3.0,-1.3119217261596754,0.004401613559657391,-0.8078895978202949,0.026748532032597836,0.01027242896340607,shrub,Embu,Semi_Arid,1,9,ond,3,2010-09-12
0.13065260511499857,12.953785624716177,32.63841881770774,0.4820977677934251,0.30433240182312954,68.58417583876968,70.14759762025693,69.56027227279259,3.0,0.18466487436754178,0.0034306272553190353,-1.1997127894013664,0.02825511608618088,0.01206204617218379,shrub,Embu,Semi_Arid,1,9,ond,3,2010-09-19
0.1270430583820379,16.011725039461787,32.4321610705873,0.4812096047512697,0.306248263751965,70.79153319469266,72.36118260081385,71.6262127448588,3.0,0.9002633620762754,0.0021022676521905725,-1.493814126929134,0.03149174435225018,0.015003859725139792,shrub,Embu,Semi_Arid,1,9,ond,3,2010-09-26
0.12395867729761251,19.08942321250548,32.248391152029164,0.48388817565501885,0.31022885760397995,72.80628065649968,73.57250319672652,73.25656766513389,3.0,0.9549673734893319,0.00037161329867097084,-1.6268001211270808,0.03474478918038061,0.01781114298023483,shrub,Embu,Semi_Arid,1,10,ond,3,2010-10-03
0.12220928470320809,22.075994827198983,32.06906663806347,0.4890000209458259,0.31541701125022403,74.2385885656197,73.77809435707313,74.17697064911071,3.0,0.6237712308280128,-0.0014833554730044503,-1.6098487420957357,0.036730876650703334,0.01961265350955966,shrub,Embu,Semi_Arid,1,10,ond,3,2010-10-10
0.12275688915796873,24.585058747080225,31.84813420467054,0.4959541096057649,0.32139252635626353,74.8749343245188,73.19330066320435,74.2981963520864,3.0,-0.029655244680071895,-0.0029677485116754547,-1.5049710024970289,0.03722094636406545,0.0203297158746642,shrub,Embu,Semi_Arid,1,10,ond,3,2010-10-17
0.1263772895113043,26.36778797096136,31.570631801586092,0.5044374100031573,0.3279380660621403,74.70687274196287,72.06519419784895,73.718165755019,3.0,-0.8167807377600571,-0.003551194550978857,-1.3716151501798743,0.03672523378368595,0.020375353167046157,shrub,Embu,Semi_Arid,1,10,ond,3,2010-10-24
0.13313838486830967,27.504062379464653,31.241517693297027,0.5141854611059679,0.3348775773136117,73.91804007229244,70.63142986006457,72.69941386647132,3.0,-1.4481270700368416,-0.0030741167791944017,-1.2630544718146013,0.03610063975680743,0.020351582662384935,shrub,Embu,Semi_Arid,1,10,ond,3,2010-10-31
