SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,Month,Season,Season_Code,Date
0.16055372904543688,21.728757940090635,26.616028074840376,0.5798947999426823,0.36002093809022157,34.68249369270642,68.38414534423745,35.03640168046694,2.0,-9.693789501710219,-0.006756983661258054,3.041542343754614,-0.020946346332276503,-0.013313992464193687,grass,Elgeyo-Marakwet,4,mam,1,2004-04-04
0.16557620256305058,22.642847003144226,26.375080608011157,0.5696225466203487,0.3528070811787028,33.49947657562243,66.64364838425435,34.51078561854958,2.0,-9.334107856680623,-0.007753418518044344,3.0406789428852274,-0.029750801023692833,-0.019166441560824723,grass,Elgeyo-Marakwet,4,mam,1,2004-04-11
0.1715983561372588,23.482542680776934,26.198851447698544,0.560819256177104,0.34661210922197533,32.5048676394132,64.99091696394818,34.11618020944556,2.0,-9.102303854812419,-0.009134468102464306,3.0353093060172753,-0.0378836561299697,-0.024986744392143472,grass,Elgeyo-Marakwet,4,mam,1,2004-04-18
0.17802614107263462,23.572181246109675,26.25389400384651,0.5535422175439569,0.3419723232674407,31.580543933650876,64.1587994900418,33.575267619880414,2.0,-9.350758285024396,-0.011110863556466339,3.089161598835759,-0.04536815049739032,-0.030428677957514694,grass,Elgeyo-Marakwet,4,mam,1,2004-04-25
0.18416685385698173,22.905863707676033,26.62260820418102,0.5469095947336172,0.338556140969915,30.519658155231138,64.31883432372261,32.72170247383236,2.0,-9.961763716485725,-0.01379644073925512,3.2290356567349625,-0.05282559940854753,-0.03568409076813153,grass,Elgeyo-Marakwet,5,mam,1,2004-05-02
0.18928230497985685,22.108789436881732,27.235161361143707,0.539630481173742,0.3355515870773021,29.19700470264097,64.94558288585591,31.66983275993063,2.0,-10.38840154107473,-0.017235434383037953,3.3888413266789548,-0.06107761817353576,-0.04117768951876371,grass,Elgeyo-Marakwet,5,mam,1,2004-05-09
0.19286207429663316,21.840520034016183,27.900002616158677,0.5309424566623376,0.33219605931103335,27.689869537870226,65.2244197170268,30.748172812196916,2.0,-10.133748886559191,-0.021327482614754718,3.4486678052623296,-0.0704497446434342,-0.04718786448734713,grass,Elgeyo-Marakwet,5,mam,1,2004-05-16
0.19499793609098717,22.32353031180314,28.421668437265343,0.5215673091677759,0.3283405083194955,26.248113758936338,64.59365037152159,30.253242256998092,2.0,-9.090381989277253,-0.02560910985744011,3.3417581311020044,-0.07994766216518173,-0.05341215358355527,grass,Elgeyo-Marakwet,5,mam,1,2004-05-23
0.1962763965655474,23.19411391846334,28.747791122816803,0.5130955028625775,0.3246110215890939,25.173843370631317,63.03523286860164,30.25583970192,2.0,-7.630559679391034,-0.029445831368264314,3.1343630729588816,-0.08785544658165355,-0.05888194886907044,grass,Elgeyo-Marakwet,5,mam,1,2004-05-30
0.1971269082877469,23.708605076478904,28.932822216809935,0.5069951824695925,0.3219541578849975,24.639846257402272,61.065641487920864,30.60456900586786,2.0,-6.522624756214809,-0.032497115026284225,2.925907448827919,-0.09268319063843228,-0.062499151122041414,grass,Elgeyo-Marakwet,6,jja,2,2004-06-06
